Track_id_org,Track_id,Gene_Name,Locus,Strand,Gene_Type,log2FC,Fold_Change,p_value,q_value,Test_FPKM,Control_FP,HOXD9-1,HOXD9-2,HOXD9-3,Vector-1,Vector-2,Vector-3,Upregulated
ENSG00000166532.15_4,ENSG00000166532.15,RIMKLB,chr12:88341,+,protein_coding,-0.472301,0.7208138,0.0495595,0.3295165,0.6128103,1.0851117,0.5195814,0.4875431,0.5820831,0.8435754,1.6714155,0.9388811,0
ENSG00000166669.13_3,ENSG00000166669.13,ATF7IP2,chr16:10420,+,protein_coding,-0.301313,0.8115136,0.042519,0.3149427,1.9503758,2.2516887,3.1391124,2.8802905,2.5941269,3.3815015,4.3275465,3.6272958,0
ENSG00000166750.9_2,ENSG00000166750.9,SLFN5,chr17:33570,+,protein_coding,-0.288344,0.8188412,0.017134,0.2499474,0.8674413,1.1557857,0.8728979,0.8662507,0.7373745,1.1380903,1.4358055,1.1237814,0
ENSG00000166783.21_4,ENSG00000166783.21,MARF1,chr16:15688,-,protein_coding,-0.360744,0.7787628,0.0060165,0.2000693,2.193209,2.5539531,3.4238427,3.9627528,3.3565505,4.8112035,5.1349078,4.6803532,0
ENSG00000166788.9_4,ENSG00000166788.9,SAAL1,chr11:18091,-,protein_coding,-0.29603,0.8144908,0.0037092,0.1780801,2.3443297,2.6403594,3.9421074,4.4125096,3.8958696,5.3474914,5.2450911,5.1142227,0
ENSG00000166851.14_3,ENSG00000166851.14,PLK1,chr16:23688,+,protein_coding,0.3157578,1.2446652,0.0017888,0.1503852,4.7558749,4.4401172,26.233641,25.791965,26.031663,22.008104,20.19148,19.978925,1
ENSG00000166855.9_2,ENSG00000166855.9,CLPX,chr15:65440,-,protein_coding,-0.299492,0.8125386,0.0266218,0.2810959,3.3816522,3.681144,9.6711492,10.14151,8.5231576,11.123368,12.805212,11.610663,0
ENSG00000166866.12_3,ENSG00000166866.12,MYO1A,chr12:57422,-,protein_coding,-0.339738,0.7901849,0.0463469,0.3235145,1.3150921,1.6548298,1.3380358,1.7938921,1.3582274,2.3797179,2.2970987,1.8018691,0
ENSG00000167065.13_3,ENSG00000167065.13,DUSP18,chr22:31048,-,protein_coding,-0.312654,0.8051592,0.020787,0.2615337,1.259125,1.5717791,1.5578513,1.3331013,1.2977052,2.2438836,1.7490316,1.9458657,0
ENSG00000167106.11_2,ENSG00000167106.11,FAM102A,chr9:130702,-,protein_coding,0.6568796,1.5766688,0.0499422,0.3303053,3.4289607,2.7720811,9.1308364,9.9145193,10.298224,5.1991618,8.3501883,4.4990206,1
ENSG00000167136.6_2,ENSG00000167136.6,ENDOG,chr9:131580,+,protein_coding,0.2774001,1.2120088,0.0176446,0.2506617,4.1236272,3.846227,16.727919,15.13783,17.514139,13.900233,13.678406,12.602451,1
ENSG00000167183.2_2,ENSG00000167183.2,PRR15L,chr17:46029,-,protein_coding,-0.367426,0.775164,0.01351,0.2376659,4.2949824,4.6624088,18.485855,17.525925,19.953482,24.609051,22.158556,26.38229,0
ENSG00000167191.11_3,ENSG00000167191.11,GPRC5B,chr16:19868,-,protein_coding,0.3082684,1.2382206,0.0151265,0.2436202,1.8114094,1.503141,2.543008,2.2649417,2.7378176,2.0307194,1.6991653,1.784174,1
ENSG00000167528.12_3,ENSG00000167528.12,ZNF641,chr12:48730,-,protein_coding,-0.363079,0.7775036,0.002569,0.1603768,1.6043776,1.9674564,2.0237065,2.0966756,2.0023548,2.6385089,3.025038,3.0841034,0
ENSG00000167604.14_4,ENSG00000167604.14,NFKBID,chr19:36378,-,protein_coding,0.2754727,1.2103906,0.0230602,0.2666812,2.5698459,2.2943732,5.1907689,4.4348694,5.2211179,3.8459337,3.6935522,4.1897492,1
ENSG00000167644.11_3,ENSG00000167644.11,C19orf33,chr19:38794,+,protein_coding,0.3550464,1.2790267,0.0425525,0.3149427,7.7606057,7.4055593,206.74872,196.57515,247.45894,178.30787,153.50363,174.93344,1
ENSG00000167680.15_2,ENSG00000167680.15,SEMA6B,chr19:45426,-,protein_coding,-0.427187,0.7437103,0.0090962,0.2129568,0.6814102,1.1085976,0.5890362,0.4713797,0.7640716,1.3023747,1.0548326,1.1193903,0
ENSG00000167685.14_3,ENSG00000167685.14,ZNF444,chr19:56643,+,protein_coding,0.5091515,1.4232129,0.0313423,0.2933365,2.6893642,2.1802127,5.7832955,5.6967453,4.9079035,4.5163202,3.2067549,3.0117293,1
ENSG00000167767.13_2,ENSG00000167767.13,KRT80,chr12:52562,-,protein_coding,0.6247759,1.5419713,0.0410856,0.3138435,4.1794869,3.554711,15.09442,14.984623,22.124642,12.776361,9.7297665,9.9773901,1
ENSG00000167779.7_2,ENSG00000167779.7,IGFBP6,chr12:53491,+,protein_coding,0.5338223,1.4477598,0.0010882,0.130843,6.0492398,5.5154175,61.397796,65.619428,68.861468,47.486308,43.207659,43.647965,1
ENSG00000167815.11_3,ENSG00000167815.11,PRDX2,chr19:12907,-,protein_coding,0.5618462,1.476157,0.0473075,0.3240376,5.7893182,5.227472,63.377727,61.198158,41.243717,37.902598,34.627388,36.941545,1
ENSG00000167900.11_2,ENSG00000167900.11,TK1,chr17:76170,-,protein_coding,0.2749822,1.2099792,0.0460259,0.3226997,6.2620208,5.9870386,72.418446,74.794488,80.231692,69.949833,56.887956,61.129095,1
ENSG00000168209.4_2,ENSG00000168209.4,DDIT4,chr10:74033,+,protein_coding,-2.408361,0.1883697,1.38E-05,0.061109,3.1179346,5.526296,7.6269983,7.9696176,7.4555506,47.225614,39.702691,48.870272,0
ENSG00000168394.10_2,ENSG00000168394.10,TAP1,chr6:328129,-,protein_coding,0.3597343,1.2831895,0.0160559,0.2484394,3.7802674,3.4205331,13.311691,11.197082,13.858493,10.009368,9.4794383,9.6401771,1
ENSG00000168672.3_2,ENSG00000168672.3,FAM84B,chr8:127564,-,protein_coding,-0.621918,0.6498065,0.0001926,0.0943724,3.1125457,3.7344636,8.0361297,7.8211623,7.117094,12.4198,12.274784,12.236805,0
ENSG00000168679.17_3,ENSG00000168679.17,SLC16A4,chr1:110905,-,protein_coding,-0.275675,0.826064,0.016589,0.2498875,2.0486315,2.324306,3.1161917,3.4213147,2.8909132,3.946633,3.7820831,4.3104423,0
ENSG00000168710.17_2,ENSG00000168710.17,AHCYL1,chr1:110527,+,protein_coding,0.3529997,1.2772135,0.0063541,0.2040161,4.6133834,4.2603837,21.461332,24.224778,24.884365,18.800322,17.978209,17.731925,1
ENSG00000168765.16_2,ENSG00000168765.16,GSTM4,chr1:110198,+,protein_coding,0.4313753,1.3485185,0.0003097,0.0943724,4.9738082,4.5424329,30.277894,30.677458,30.319047,23.186922,21.20236,22.563831,1
ENSG00000168916.15_3,ENSG00000168916.15,ZNF608,chr5:123972,-,protein_coding,-0.351883,0.7835609,0.0032825,0.1710595,1.767506,2.1193886,2.5942947,2.4445015,2.1876961,3.2216574,3.4705611,3.3466397,0
ENSG00000168944.15_3,ENSG00000168944.15,CEP120,chr5:122680,-,protein_coding,-0.441975,0.7361262,0.0200818,0.2575998,2.1207881,2.5627631,3.825733,3.5223105,2.7699781,4.6636566,5.336558,4.7471877,0
ENSG00000169223.14_2,ENSG00000169223.14,LMAN2,chr5:176758,-,protein_coding,0.2717691,1.2072874,0.0175635,0.2506617,5.5739757,5.3022066,48.907581,47.515103,43.643491,40.970022,36.198338,38.346576,1
ENSG00000169504.14_2,ENSG00000169504.14,CLIC4,chr1:250718,+,protein_coding,-0.625088,0.6483802,0.0380103,0.3079885,4.1239723,4.7490602,19.783108,18.078385,12.367985,23.640756,27.253134,26.932388,0
ENSG00000169627.7_2,ENSG00000169627.7,BOLA2B,chr16:30204,-,protein_coding,0.3428778,1.268284,0.0109701,0.2246724,4.7404156,4.3975378,24.754059,24.503276,28.079049,20.455915,18.802442,21.034671,1
ENSG00000169689.14_3,ENSG00000169689.14,CENPX,chr17:79976,-,protein_coding,0.2959354,1.2276807,0.018603,0.2558547,4.80796,4.5120246,26.808877,26.126313,28.1371,24.1161,20.333346,21.169355,1
ENSG00000169826.7_2,ENSG00000169826.7,CSGALNACT2,chr10:43633,+,protein_coding,-0.354779,0.7819896,0.0293342,0.2885442,1.5105441,1.8653228,1.819489,2.213191,1.552997,2.567498,2.882298,2.492221,0
ENSG00000169914.5_2,ENSG00000169914.5,OTUD3,chr1:202090,+,protein_coding,-0.279098,0.8241063,0.0322697,0.2958398,2.4219427,2.7010403,4.340249,4.8075287,3.9622575,5.3463762,6.0223465,5.1698471,0
ENSG00000170296.9_3,ENSG00000170296.9,GABARAP,chr17:71433,-,protein_coding,-0.271197,0.8286316,0.0077945,0.2080856,3.7571787,4.0283759,13.518377,12.20904,11.890836,15.692488,15.174488,15.092899,0
ENSG00000170373.8_2,ENSG00000170373.8,CST1,chr20:23728,-,protein_coding,0.5644242,1.4787972,0.0119805,0.2323938,8.8453794,8.2809552,482.0116,398.28351,503.58537,342.74683,304.72168,285.34053,1
ENSG00000170477.12_2,ENSG00000170477.12,KRT4,chr12:53200,-,protein_coding,-0.812139,0.5695368,0.0360436,0.3040329,0.2793048,1.0914437,0.2894035,0.2812823,0.0819412,1.073883,1.9066073,0.6050969,0
ENSG00000170689.9_3,ENSG00000170689.9,HOXB9,chr17:46698,-,protein_coding,-0.504168,0.7050667,0.0053735,0.1925603,3.2168306,3.720999,8.153584,8.828428,7.933308,13.51693,10.922612,12.248014,0
ENSG00000170727.7,ENSG00000170727.7,BOP1,chr8:145486,-,protein_coding,0.3176313,1.2462826,0.0149937,0.2432408,4.0641306,3.7464993,14.919667,15.671149,16.635027,13.154955,11.273247,12.917398,1
ENSG00000170848.15_3,ENSG00000170848.15,PSG6,chr19:43406,-,protein_coding,-0.33938,0.7903811,0.0031967,0.1692945,2.9209862,3.2603658,6.5662621,6.1172713,7.06712,8.5218241,8.7478955,8.4792217,0
ENSG00000170871.11_2,ENSG00000170871.11,KIAA0232,chr4:678310,+,protein_coding,-0.369052,0.7742913,0.0435727,0.3170949,3.0245394,3.3935911,7.4608067,7.7265419,6.2975542,8.468879,10.952249,9.2558101,0
ENSG00000171109.18_3,ENSG00000171109.18,MFN1,chr3:179065,+,protein_coding,-0.322484,0.799692,0.0334105,0.2978369,2.1012874,2.4237711,3.5467764,3.57146,2.800958,4.0377404,4.69343,4.3860905,0
ENSG00000171224.8_2,ENSG00000171224.8,C10orf35,chr10:71390,+,protein_coding,0.3667352,1.2894316,0.0028689,0.162509,3.2799991,2.9132639,8.3863118,8.6857075,9.0811026,7.0030196,6.1402275,6.4812394,1
ENSG00000171401.14_3,ENSG00000171401.14,KRT13,chr17:39657,-,protein_coding,-0.549678,0.6831724,0.0284997,0.2885442,1.2577229,1.8074013,1.3272647,1.3581009,1.4913156,3.0792105,2.7328112,1.8160082,0
ENSG00000171448.8_2,ENSG00000171448.8,ZBTB26,chr9:125677,-,protein_coding,-0.281183,0.822916,0.0354512,0.3025562,1.2305193,1.5117023,1.4911194,1.4385056,1.1269212,1.6482923,2.0048263,1.9135197,0
ENSG00000171522.5_2,ENSG00000171522.5,PTGER4,chr5:406796,+,protein_coding,0.270149,1.2059324,0.0416089,0.3140442,1.0640743,0.7939253,1.0189537,1.2191402,1.040064,0.6722596,0.9343105,0.6112248,1
ENSG00000171557.16_4,ENSG00000171557.16,FGG,chr4:155525,-,protein_coding,-0.452118,0.730969,0.0080447,0.2096161,4.4131146,4.8652325,21.327465,20.793584,18.873372,25.335513,30.532975,28.81508,0
ENSG00000171560.14_2,ENSG00000171560.14,FGA,chr4:155504,-,protein_coding,-0.544083,0.6858272,0.0002904,0.0943724,3.1253841,3.6694671,7.8966651,7.3645922,7.9295801,11.274096,12.307098,11.612062,0
ENSG00000171564.11_2,ENSG00000171564.11,FGB,chr4:155484,+,protein_coding,-0.487324,0.7133471,0.0138778,0.2388191,3.2152231,3.702547,8.7751545,8.3951095,7.7218836,10.910739,14.062958,11.299407,0
ENSG00000171843.15_2,ENSG00000171843.15,MLLT3,chr9:203416,-,protein_coding,-0.396679,0.7596048,0.0215595,0.2632991,1.4569071,1.8535862,1.8890823,1.8625279,1.5015465,2.2175776,2.7645836,2.8968092,0
ENSG00000171848.14_3,ENSG00000171848.14,RRM2,chr2:102608,+,protein_coding,0.3090118,1.2388589,0.0325695,0.2958398,3.5775995,3.2685876,10.639732,12.447342,9.872134,9.0766731,8.3411319,8.5085016,1
ENSG00000171940.13_3,ENSG00000171940.13,ZNF217,chr20:52183,-,protein_coding,-0.29119,0.8172278,0.0072573,0.2074702,4.3951205,4.6863102,20.978097,20.682126,18.547775,24.281108,25.535398,24.441232,0
ENSG00000171988.18_3,ENSG00000171988.18,JMJD1C,chr10:64926,-,protein_coding,-0.496913,0.7086212,0.0471998,0.3240376,2.6265552,3.1234686,5.6499838,5.8441893,4.1745564,6.739988,9.2264917,7.3619248,0
ENSG00000172009.14_2,ENSG00000172009.14,THOP1,chr19:27854,+,protein_coding,0.2736247,1.2088411,0.0025917,0.1609734,3.4912174,3.2175927,10.719183,10.041311,9.9891848,8.4158702,7.9563433,8.5451896,1
ENSG00000172086.7_2,ENSG00000172086.7,KRCC1,chr2:883267,-,protein_coding,-0.434498,0.7399511,0.0019031,0.1517515,2.4508531,2.8853512,4.633339,4.532235,4.244141,5.885288,6.613715,6.695078,0
ENSG00000172216.5_2,ENSG00000172216.5,CEBPB,chr20:48807,+,protein_coding,-0.664695,0.6308222,0.0032804,0.1710595,5.1095357,5.7742303,32.952267,33.166557,34.473213,59.696991,46.645092,55.68449,0
ENSG00000172292.14_3,ENSG00000172292.14,CERS6,chr2:169312,+,protein_coding,-0.36002,0.7791538,0.0450112,0.3203624,3.6841583,4.0441783,12.955357,12.663442,10.138465,14.407732,17.113856,15.088193,0
ENSG00000172336.4_2,ENSG00000172336.4,POP7,chr7:100303,+,protein_coding,0.2966792,1.2283138,0.0299085,0.2902373,5.8571492,5.5604701,57.057672,51.983601,62.318665,49.591505,44.973125,44.188008,1
ENSG00000172478.17_4,ENSG00000172478.17,C2orf54,chr2:241825,-,protein_coding,0.4001885,1.3196803,0.0265952,0.2810959,0.8332943,0.4331058,0.9887294,0.8351852,0.5498303,0.4443866,0.3130665,0.2976674,1
ENSG00000172738.11_2,ENSG00000172738.11,TMEM217,chr6:371799,-,protein_coding,-0.316447,0.8030453,0.0333004,0.2974117,0.6621529,0.9785996,0.3887903,0.6630868,0.7156633,0.9095899,1.0444221,0.9599855,0
ENSG00000172765.16_3,ENSG00000172765.16,TMCC1,chr3:129366,-,protein_coding,-0.472589,0.7206701,0.0236305,0.2689009,1.958533,2.4311221,2.9446509,2.7510442,2.967992,4.9463952,4.858598,3.5027163,0
ENSG00000172766.18_2,ENSG00000172766.18,NAA16,chr13:41885,+,protein_coding,-0.330753,0.7951215,0.0280159,0.2865151,1.8248362,2.1555889,2.2080847,2.7283967,2.7172636,3.1224791,3.8419437,3.4311102,0
ENSG00000173166.17_2,ENSG00000173166.17,RAPH1,chr2:204259,-,protein_coding,-0.419747,0.7475557,0.0136971,0.2388191,3.4852577,3.9050047,10.56829,11.172832,8.9733377,13.133344,14.951474,13.911623,0
ENSG00000173273.15_2,ENSG00000173273.15,TNKS,chr8:941342,+,protein_coding,-0.328403,0.7964178,0.0086766,0.2115899,2.4768016,2.8052043,5.0078188,4.2185116,4.5018818,5.6834125,6.24776,6.0493626,0
ENSG00000173276.13_2,ENSG00000173276.13,ZBTB21,chr21:43406,-,protein_coding,-0.629302,0.6464889,0.0001029,0.0866373,1.7349691,2.3642716,2.1846635,2.3695153,2.4371796,4.0752484,4.3226325,4.0531964,0
ENSG00000173334.3_2,ENSG00000173334.3,TRIB1,chr8:126442,+,protein_coding,0.2691247,1.2050764,0.0020548,0.1522433,3.0639771,2.7948525,7.3892619,7.0865475,7.6210502,6.0910248,6.0460947,5.688763,1
ENSG00000173530.5_2,ENSG00000173530.5,TNFRSF10D,chr8:229931,-,protein_coding,0.2679843,1.2041243,0.0003063,0.0943724,3.3963886,3.1284043,9.734897,9.394261,9.462924,7.922022,7.769252,7.546824,1
ENSG00000173614.13_3,ENSG00000173614.13,NMNAT1,chr1:100034,+,protein_coding,-0.287864,0.8191138,0.007538,0.2074702,0.9097451,1.1976094,0.9276076,0.9554878,0.7591707,1.2603926,1.3965794,1.2272725,0
ENSG00000173681.16_4,ENSG00000173681.16,BCLAF3,chrX:19930,-,protein_coding,-0.271596,0.8284023,0.018731,0.2558547,0.7085672,0.9801636,0.7273104,0.6383359,0.5421497,0.8341605,1.0641811,1.0276398,0
ENSG00000173928.2_2,ENSG00000173928.2,SWSAP1,chr19:11485,+,protein_coding,0.3793441,1.3007504,0.0172132,0.2500978,2.1104041,1.73106,3.65689,2.860118,3.479074,2.437028,2.438864,2.095315,1
ENSG00000174109.4_3,ENSG00000174109.4,C16orf91,chr16:14697,-,protein_coding,0.3007925,1.2318209,0.0127937,0.2349473,3.7653991,3.4646066,12.678306,11.764253,13.403448,10.474409,10.361088,9.3205119,1
ENSG00000174136.11_2,ENSG00000174136.11,RGMB,chr5:981043,+,protein_coding,-0.426291,0.7441726,0.0040584,0.182744,2.7844582,3.210749,6.0259977,6.2692787,5.4034937,8.1162188,7.8355808,8.8524777,0
ENSG00000174236.3_2,ENSG00000174236.3,REP15,chr12:27849,+,protein_coding,-0.363128,0.777477,0.025309,0.2765412,0.5779675,0.9410956,0.547922,0.392418,0.543256,0.769607,1.175142,0.838779,0
ENSG00000174442.11_2,ENSG00000174442.11,ZWILCH,chr15:66797,+,protein_coding,-0.320071,0.8010302,0.0191913,0.2572494,2.6810447,3.0011162,5.9773775,5.4539276,4.8574466,7.4501936,6.9478116,6.6412383,0
ENSG00000174485.15_3,ENSG00000174485.15,DENND4A,chr15:65950,-,protein_coding,-0.382393,0.7671641,0.0282917,0.2879695,1.0880566,1.4704494,1.0653048,1.4132368,0.9276533,1.5458052,1.90577,1.8764828,0
ENSG00000174547.13_4,ENSG00000174547.13,MRPL11,chr11:66202,-,protein_coding,0.2964113,1.2280858,0.0286146,0.2885442,4.3883849,4.0919735,21.980115,18.013468,20.022912,15.482993,15.699485,17.016946,1
ENSG00000175084.11_2,ENSG00000175084.11,DES,chr2:220283,+,protein_coding,-0.328022,0.7966278,0.0224252,0.2659269,2.1352977,2.46332,3.0973398,3.4301334,3.6714015,5.0048638,4.0498715,4.5311594,0
ENSG00000175166.16_3,ENSG00000175166.16,PSMD2,chr3:184016,+,protein_coding,0.2653278,1.2019091,0.0477392,0.3250323,5.0651657,4.7998379,33.967995,32.078762,31.439967,24.861868,25.572428,30.448101,1
ENSG00000175197.11_3,ENSG00000175197.11,DDIT3,chr12:57910,-,protein_coding,-0.8637,0.5495414,0.0034528,0.1733337,2.5020208,3.3657208,4.4396945,5.2983245,4.3057939,9.058596,8.0921529,10.976906,0
ENSG00000175324.9_2,ENSG00000175324.9,LSM1,chr8:380208,-,protein_coding,0.5308178,1.4447479,0.0007062,0.114143,4.0157618,3.484944,15.164158,15.264071,15.099482,10.810977,9.3796234,10.448553,1
ENSG00000175455.14_4,ENSG00000175455.14,CCDC14,chr3:123616,-,protein_coding,-0.444683,0.7347456,0.0382279,0.3085154,1.3762318,1.8209149,1.9548081,1.5179323,1.3511903,2.1762119,3.0859484,2.3981904,0
ENSG00000175592.8_3,ENSG00000175592.8,FOSL1,chr11:65659,-,protein_coding,0.6326897,1.5504529,0.0080415,0.2096161,3.9047846,3.2720949,14.869991,11.676252,15.703379,8.1295755,8.8418312,9.033898,1
ENSG00000175701.10_3,ENSG00000175701.10,LINC00116,chr2:110969,-,protein_coding,0.3001743,1.2312932,0.0160035,0.2484394,3.4364793,3.136305,9.2604164,9.5388232,10.735267,8.2061929,7.2727899,7.925521,1
ENSG00000175793.11_3,ENSG00000175793.11,SFN,chr1:271896,+,protein_coding,0.2699182,1.2057395,0.0326208,0.2958398,7.7934372,7.523519,213.99838,208.84763,241.01143,197.05116,173.24484,179.50006,1
ENSG00000175832.12_3,ENSG00000175832.12,ETV4,chr17:41605,-,protein_coding,0.3097202,1.2394673,0.0073385,0.2074702,2.919732,2.6100118,6.5262046,6.3741396,6.807165,5.3654722,4.6440235,5.3336798,1
ENSG00000175866.15_3,ENSG00000175866.15,BAIAP2,chr17:79008,+,protein_coding,0.2929051,1.2251047,0.0067689,0.2043689,2.4524125,2.1595074,4.4657097,4.597805,4.3590134,3.2939469,3.3135505,3.8143532,1
ENSG00000176105.13_3,ENSG00000176105.13,YES1,chr18:72158,-,protein_coding,-0.667017,0.6298074,0.0048937,0.1875771,3.7374907,4.4045081,12.88154,12.663569,11.510904,17.990582,23.480771,19.431667,0
ENSG00000176532.3_2,ENSG00000176532.3,PRR15,chr7:296034,+,protein_coding,0.3283705,1.2555944,0.0088252,0.211819,3.9392101,3.6108396,13.227897,14.344626,15.533477,11.527919,10.746999,11.391024,1
ENSG00000176624.10_2,ENSG00000176624.10,MEX3C,chr18:48700,-,protein_coding,-0.299215,0.8126946,0.0399051,0.3123853,2.3506814,2.6498962,3.8492483,4.6697836,3.8265404,4.8133793,5.7814115,5.271132,0
ENSG00000176809.10_3,ENSG00000176809.10,LRRC37A3,chr17:62850,-,protein_coding,-0.297444,0.8136927,0.0107095,0.2229358,0.3670876,0.6645317,0.2246081,0.3879275,0.2622611,0.6683583,0.5372467,0.5527409,0
ENSG00000177169.9_3,ENSG00000177169.9,ULK1,chr12:13237,+,protein_coding,-0.328548,0.7963378,0.0301021,0.2902479,2.6460366,2.9745843,5.1581798,4.9811612,5.6584222,7.7354325,6.0649281,6.8691005,0
ENSG00000177311.11_4,ENSG00000177311.11,ZBTB38,chr3:141043,+,protein_coding,-0.578207,0.6697956,0.0435332,0.3170949,3.5318295,4.1100366,10.799649,8.8965883,12.249676,19.903303,16.145794,13.366811,0
ENSG00000177469.12_3,ENSG00000177469.12,CAVIN1,chr17:40554,-,protein_coding,0.3107377,1.2403418,0.0147881,0.2432408,4.435763,4.1250252,20.478191,20.529999,20.920549,17.703861,14.75773,17.023705,1
ENSG00000177700.5_2,ENSG00000177700.5,POLR2L,chr11:83735,-,protein_coding,0.2643116,1.2010628,0.0125751,0.2343664,6.7620675,6.4977559,106.06751,104.28036,112.43586,95.676961,84.47366,88.3106,1
ENSG00000177853.14_3,ENSG00000177853.14,ZNF518A,chr10:97889,+,protein_coding,-0.607933,0.6561362,0.0327585,0.2960127,1.6117507,2.2196836,2.3562296,2.3490106,1.539731,2.8645082,4.1356059,4.0919962,0
ENSG00000177854.7_3,ENSG00000177854.7,TMEM187,chrX:15323,+,protein_coding,-0.278034,0.8247139,0.0417466,0.3140442,0.9635381,1.2415724,0.8978576,0.9484126,1.0054742,1.6466079,1.3489575,1.1266052,0
ENSG00000178537.9_2,ENSG00000178537.9,SLC25A20,chr3:488943,-,protein_coding,0.3510889,1.275523,0.0030728,0.1668001,3.491128,3.140039,10.685769,10.171521,9.8901306,8.3839345,7.4426951,7.6471246,1
ENSG00000179195.15_3,ENSG00000179195.15,ZNF664,chr12:12445,+,protein_coding,-0.274345,0.8268255,0.0381731,0.3085154,4.3015809,4.5759261,20.008049,19.651082,16.676086,22.54752,24.23785,21.828401,0
ENSG00000180061.9_2,ENSG00000180061.9,TMEM150B,chr19:55824,-,protein_coding,-0.311554,0.8057734,0.0470558,0.3240376,0.6660538,0.9776077,0.7053884,0.5887974,0.4743979,1.1069835,0.7344898,1.0894637,0
ENSG00000180626.9_3,ENSG00000180626.9,ZNF594,chr17:50828,-,protein_coding,-0.272314,0.8279902,0.0313975,0.2934744,1.3620692,1.6343837,1.6307393,1.6236067,1.460903,1.8512376,2.4299811,2.0596404,0
ENSG00000180644.7_2,ENSG00000180644.7,PRF1,chr10:72357,-,protein_coding,-0.598618,0.660386,0.0085444,0.2112786,1.1543845,1.7530029,1.042844,1.069451,1.6086915,2.5842941,2.1962359,2.3425426,0
ENSG00000180745.4_2,ENSG00000180745.4,CLRN3,chr10:12967,-,protein_coding,-0.359932,0.7792012,0.0117411,0.23143,1.1953503,1.5552826,1.337178,1.47899,1.072728,1.819998,2.025241,1.975441,0
ENSG00000181026.14_2,ENSG00000181026.14,AEN,chr15:89164,+,protein_coding,0.2972144,1.2287696,0.0007687,0.1159361,4.7659961,4.4687817,25.137316,26.824807,26.69684,20.768821,21.511853,21.154701,1
ENSG00000181192.11_3,ENSG00000181192.11,DHTKD1,chr10:12110,+,protein_coding,-0.289481,0.8181961,0.0070964,0.2060586,3.3073014,3.5967828,9.1240545,9.3866179,8.2249096,10.721002,11.218565,11.366124,0
ENSG00000181333.11_2,ENSG00000181333.11,HEPHL1,chr11:93754,+,protein_coding,-0.455715,0.7291485,0.0075872,0.2074702,1.7422542,2.1979696,2.601497,2.486074,1.982584,3.420415,3.539548,3.813807,0
ENSG00000181634.7_2,ENSG00000181634.7,TNFSF15,chr9:117546,-,protein_coding,-0.372107,0.7726533,0.0224099,0.2659269,2.4946268,2.8667336,5.3672559,4.6400323,3.9846954,6.3157339,6.4025792,6.1660113,0
ENSG00000181852.17_3,ENSG00000181852.17,RNF41,chr12:56595,-,protein_coding,-0.317401,0.8025144,0.0478067,0.3253462,3.0110972,3.328498,7.3956752,7.9903964,5.9415623,9.2275762,8.882603,9.029728,0
ENSG00000182149.20_3,ENSG00000182149.20,IST1,chr16:71879,+,protein_coding,-0.671917,0.6276723,0.0315724,0.2945658,3.123682,3.7955986,5.5433519,9.0115143,9.108015,12.690042,13.058421,12.913161,0
ENSG00000182220.14_4,ENSG00000182220.14,ATP6AP2,chrX:40438,+,protein_coding,0.2990005,1.2302917,0.009482,0.2138428,1.6608174,1.361817,2.2852322,2.1559812,2.049068,1.7689608,1.4311472,1.5218265,1
ENSG00000182687.3_3,ENSG00000182687.3,GALR2,chr17:74070,+,protein_coding,0.5650736,1.479463,0.0024477,0.1571562,1.0407196,0.475646,0.841364,1.167888,1.181157,0.405917,0.348246,0.418477,1
ENSG00000182700.4_2,ENSG00000182700.4,IGIP,chr5:139505,+,protein_coding,-0.539743,0.6878932,0.0025716,0.1603768,0.5775419,1.1172853,0.545013,0.574822,0.365868,1.104378,1.31944,1.091714,0
ENSG00000182866.16_2,ENSG00000182866.16,LCK,chr1:327168,+,protein_coding,-0.41092,0.7521434,0.0043454,0.1849138,0.4321111,0.8430315,0.419612,0.2864624,0.3448333,0.7434595,0.7060247,0.9406005,0
ENSG00000183011.13_3,ENSG00000183011.13,NAA38,chr17:77600,-,protein_coding,0.3066987,1.2368741,0.0323124,0.2958398,3.3722383,3.0655396,9.6111221,8.2023345,10.370389,7.3862646,7.0525542,7.6887225,1
ENSG00000183248.11_2,ENSG00000183248.11,PRR36,chr19:79336,-,protein_coding,-0.353238,0.7828254,0.0038805,0.182744,1.3571054,1.710343,1.567521,1.390639,1.7388,2.329953,2.282756,2.205656,0
ENSG00000183255.11_2,ENSG00000183255.11,PTTG1IP,chr21:46269,-,protein_coding,-1.449905,0.3660454,1.09E-06,0.0082969,4.5630041,6.0129095,21.975725,22.827175,23.124679,65.098798,63.828519,61.840362,0
ENSG00000183336.8_3,ENSG00000183336.8,BOLA2,chr16:29454,-,protein_coding,0.3902101,1.3105842,0.0056134,0.1931245,3.7338699,3.3436598,11.630169,11.864196,13.495349,9.5084233,8.6704037,9.2954069,1
ENSG00000183486.12_3,ENSG00000183486.12,MX2,chr21:42733,+,protein_coding,0.2680285,1.2041612,0.0064869,0.2040161,0.6919752,0.4239466,0.6691455,0.5122666,0.6702954,0.3074539,0.368759,0.3493002,1
ENSG00000183615.5_2,ENSG00000183615.5,FAM167B,chr1:327128,+,protein_coding,-0.39012,0.7630662,0.0021726,0.1530585,0.6294332,1.0195532,0.564563,0.54607,0.530427,1.141204,1.064952,0.884431,0
